id;the_geom;id;sub_area;type;types;flats;height;levels
buildings_lambert93.5173;MULTIPOLYGON (((911908.425784812 6235458.880517855, 911916.5808612676 6235453.476700906, 911912.3993644742 6235446.998273393, 911903.4905210244 6235453.044628342, 911908.425784812 6235458.880517855)));8575;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5174;MULTIPOLYGON (((912328.1578756204 6235567.854503751, 912326.1367341856 6235569.901131083, 912331.7476923987 6235574.981056649, 912337.829496556 6235568.285612962, 912332.3811469261 6235563.211059886, 912328.1578756204 6235567.854503751)));8576;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5175;MULTIPOLYGON (((911552.8164758733 6234888.084743047, 911545.6352507545 6234888.626784853, 911545.9649390315 6234890.973590973, 911553.201847702 6234891.212032267, 911552.8164758733 6234888.084743047)));8577;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5176;MULTIPOLYGON (((912369.0439828292 6235050.292877532, 912371.5604547735 6235053.7020637505, 912382.4300260858 6235050.424193356, 912381.2953978518 6235046.582397612, 912369.0439828292 6235050.292877532)));8578;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5177;MULTIPOLYGON (((912022.4765773532 6234982.665059198, 912023.3379907748 6234983.694625566, 912022.4142004498 6234984.554005055, 912024.1443650061 6234986.390908942, 912028.1721160593 6234982.741904575, 912025.4992257714 6234979.872747598, 912022.4765773532 6234982.665059198)));8579;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5178;MULTIPOLYGON (((912195.6309196751 6235299.956240056, 912206.9984733334 6235278.6410335675, 912202.389072746 6235275.262854169, 912186.5967846331 6235292.538591509, 912195.6309196751 6235299.956240056)));8582;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5179;MULTIPOLYGON (((911089.2301937562 6234251.799792979, 911098.0686863469 6234252.868996216, 911098.8424983204 6234246.665238032, 911101.437488223 6234246.97301874, 911102.3776003554 6234240.663492008, 911090.7074381486 6234239.05625415, 911089.2301937562 6234251.799792979)));8583;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5180;MULTIPOLYGON (((911117.1669318657 6233956.719798788, 911120.197890599 6233956.152029335, 911119.3644548128 6233951.786428863, 911121.9768721042 6233949.0914178705, 911119.0929903262 6233947.661775602, 911116.4148196036 6233952.35687236, 911117.1669318657 6233956.719798788)));8584;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5181;MULTIPOLYGON (((912067.7527995381 6234252.561531252, 912066.1263661897 6234252.507817901, 912065.2562092054 6234261.600451645, 912067.0452833546 6234261.659536112, 912067.7527995381 6234252.561531252)));8585;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5182;MULTIPOLYGON (((912337.1483032932 6234220.306604315, 912343.2915511826 6234219.17490989, 912341.3778031839 6234205.652018249, 912335.3935132123 6234206.90020771, 912337.1483032932 6234220.306604315)));8588;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5183;MULTIPOLYGON (((911367.3966370359 6234692.321786264, 911365.867108277 6234694.273674945, 911371.8788696199 6234699.588406312, 911381.2634285794 6234688.996269793, 911375.1740059096 6234683.567737254, 911367.3966370359 6234692.321786264)));8589;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5184;MULTIPOLYGON (((911823.2195425639 6235122.919077316, 911831.5608862041 6235121.748218078, 911830.1942980511 6235111.358237382, 911823.5714652481 6235112.252089186, 911824.5008609415 6235118.62316975, 911822.6123856108 6235119.117042582, 911823.2195425639 6235122.919077316)));8590;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5185;MULTIPOLYGON (((911002.0705707308 6234164.1736358395, 910996.3816266435 6234163.875469937, 910996.0536842856 6234166.4231146425, 910990.279768385 6234166.233397739, 910989.8917665436 6234175.564444132, 911001.6872004515 6234175.840783275, 911002.0705707308 6234164.1736358395)));8591;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5186;MULTIPOLYGON (((911134.5949486464 6234058.072481326, 911130.0080698745 6234068.822781446, 911137.7978541984 6234072.082268958, 911143.1057004072 6234061.689387418, 911134.5949486464 6234058.072481326)));8592;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5187;MULTIPOLYGON (((911062.4381164854 6233650.134164744, 911057.0906204389 6233654.296625779, 911063.574356117 6233662.629952144, 911074.1770650933 6233654.635720842, 911070.1195906266 6233649.274265404, 911064.857069932 6233653.328276972, 911062.4381164854 6233650.134164744)));8593;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5188;MULTIPOLYGON (((910900.7526444927 6234916.4666996645, 910904.0254567924 6234920.912368114, 910908.459154291 6234917.276015303, 910907.3682177025 6234915.794124854, 910904.3715926115 6234917.809157518, 910902.4190577955 6234915.297851462, 910900.7526444927 6234916.4666996645)));8594;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.5189;MULTIPOLYGON (((912098.8832074497 6235077.180490389, 912096.9579907466 6235078.7854261575, 912103.4425311148 6235087.008603854, 912105.1091309546 6235085.840069002, 912098.8832074497 6235077.180490389)));8596;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5190;MULTIPOLYGON (((912407.0203958584 6235614.846100192, 912412.4595879256 6235610.354174046, 912414.0071991414 6235605.399786944, 912409.0177854518 6235603.677412678, 912405.4903167535 6235614.350535936, 912407.0203958584 6235614.846100192)));8597;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5191;MULTIPOLYGON (((911197.3471604284 6234739.229342313, 911197.9291512973 6234743.809133767, 911206.596103292 6234742.648157394, 911205.7921017195 6234737.393650163, 911197.3471604284 6234739.229342313)));8598;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5192;MULTIPOLYGON (((911912.8013406734 6233708.172208292, 911913.0466509861 6233713.074712252, 911915.8081532464 6233713.277074856, 911916.8904298609 6233710.086928336, 911912.8013406734 6233708.172208292)));8600;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5193;MULTIPOLYGON (((912231.3682729163 6234275.319944943, 912241.211308501 6234273.086838953, 912239.4579146304 6234267.022123767, 912229.6111981801 6234269.3663475, 912231.3682729163 6234275.319944943)));8601;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5194;MULTIPOLYGON (((912515.3349157334 6235148.237712277, 912521.5324944807 6235145.439486645, 912518.8186394536 6235138.897980496, 912510.7214944292 6235142.523221516, 912513.4353558079 6235149.064724055, 912515.3349157334 6235148.237712277)));8602;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5195;MULTIPOLYGON (((911798.2519081127 6234569.476925276, 911809.4150988192 6234571.624926353, 911812.2791301793 6234556.368857066, 911807.0191287423 6234555.416695943, 911806.5245732109 6234558.070042466, 911800.617695165 6234556.985312742, 911798.2519081127 6234569.476925276)));8603;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5196;MULTIPOLYGON (((912020.2248082025 6234508.503659164, 912021.7827298841 6234500.768580373, 912014.0868205505 6234499.624581991, 912012.1895640076 6234510.240594149, 912019.6378366929 6234511.487649833, 912020.2248082025 6234508.503659164)));8604;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5197;MULTIPOLYGON (((911327.1535878067 6233597.326026207, 911333.9624799909 6233595.77030678, 911332.3515048374 6233587.819514858, 911324.4889703592 6233589.229328568, 911325.7636655268 6233597.502761254, 911327.1535878067 6233597.326026207)));8605;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5198;MULTIPOLYGON (((912291.044827503 6235070.5167453, 912277.0781407289 6235071.945968152, 912277.8559864525 6235080.425599252, 912291.8483727402 6235078.218578555, 912291.044827503 6235070.5167453)));8606;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5199;MULTIPOLYGON (((911337.8869912918 6234263.204539797, 911338.1170067802 6234276.004225185, 911346.337779312 6234276.05231981, 911345.8502506821 6234256.236302849, 911340.5570311813 6234256.284561087, 911337.8869912918 6234263.204539797)));8607;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5200;MULTIPOLYGON (((912206.5787888289 6235005.654968273, 912208.1137381899 6235010.933778669, 912210.9927129019 6235010.027811205, 912211.3478581248 6235011.596849394, 912215.043626281 6235010.6066444265, 912213.390128688 6235003.989085219, 912206.5787888289 6235005.654968273)));8608;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5201;MULTIPOLYGON (((911813.3977517919 6234751.958229203, 911813.8439745092 6234748.302171662, 911809.8631858386 6234748.059617473, 911809.5759306519 6234751.832154877, 911813.3977517919 6234751.958229203)));8609;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5202;MULTIPOLYGON (((911377.4302305435 6234441.927106622, 911372.7913744559 6234441.885638235, 911372.878050789 6234446.671625114, 911382.2480489323 6234446.423896602, 911382.320360225 6234441.754378825, 911377.4302305435 6234441.927106622)));8610;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5203;MULTIPOLYGON (((911741.504373461 6233638.8946850635, 911746.2559092932 6233642.94463007, 911753.6320014929 6233634.06644442, 911740.5753316502 6233622.623519814, 911736.5843149591 6233627.608813034, 911745.0667579108 6233634.562681739, 911741.504373461 6233638.8946850635)));8611;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5204;MULTIPOLYGON (((912398.9977829529 6233936.462983109, 912386.3118160802 6233944.141432896, 912384.6182014561 6233941.193266161, 912375.4849709531 6233946.564278118, 912379.9629871447 6233953.942758239, 912397.9243253082 6233944.303035076, 912397.4198705773 6233943.062746726, 912401.9851200193 6233940.911145218, 912398.9977829529 6233936.462983109)));8613;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5205;MULTIPOLYGON (((912394.1375006324 6235699.181192768, 912392.9032463299 6235699.585300391, 912394.9775563787 6235705.771866653, 912397.1984771859 6235705.066696593, 912395.2904517441 6235698.774395557, 912394.1375006324 6235699.181192768)));8614;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5206;MULTIPOLYGON (((912510.1846944378 6235830.052222193, 912504.2897439669 6235826.186324647, 912502.5496914698 6235829.57701933, 912508.7992710862 6235832.564772261, 912510.1846944378 6235830.052222193)));8615;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5207;MULTIPOLYGON (((911279.6623456887 6234963.851805987, 911282.0423512999 6234963.262712356, 911280.9542916059 6234959.222440749, 911278.171377434 6234959.6870415155, 911279.6623456887 6234963.851805987)));8616;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5208;MULTIPOLYGON (((911741.6466647832 6234348.141666706, 911752.1106461049 6234346.8181862505, 911751.6996714985 6234344.468678295, 911741.2320224725 6234345.903274593, 911741.6466647832 6234348.141666706)));8617;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5209;MULTIPOLYGON (((912206.4854117854 6235530.572269195, 912199.7417460362 6235535.132488564, 912205.3979168932 6235543.773324452, 912216.790174153 6235536.474651949, 912211.0600512722 6235527.608890226, 912206.4854117854 6235530.572269195)));8618;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5210;MULTIPOLYGON (((912135.2797983666 6234628.434131274, 912145.2366208893 6234625.203539215, 912144.5299145634 6234621.954346553, 912134.1591608366 6234625.393736583, 912135.2797983666 6234628.434131274)));8619;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5211;MULTIPOLYGON (((910910.7073480103 6234467.1810310045, 910912.1789650996 6234459.554127307, 910903.0337078336 6234457.918919923, 910901.8097078879 6234465.442723025, 910910.7073480103 6234467.1810310045)));8620;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5212;MULTIPOLYGON (((911925.0725912475 6234638.845581135, 911925.9871760944 6234630.866786287, 911917.1493069117 6234629.796445526, 911916.1570834138 6234637.661443111, 911925.0725912475 6234638.845581135)));8621;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5213;MULTIPOLYGON (((911593.1969528322 6234929.426727901, 911566.1952091153 6234933.6537721995, 911574.1450792986 6234980.434367605, 911586.6153053138 6234977.975428949, 911579.873480994 6234943.448269656, 911594.9339262659 6234940.941217278, 911593.1969528322 6234929.426727901)));8623;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5214;MULTIPOLYGON (((912010.4016339116 6235242.334974223, 912013.797685048 6235240.556115791, 912009.6674998625 6235232.522015109, 912002.8790627571 6235235.968624072, 912006.7653264513 6235243.99466545, 912010.4016339116 6235242.334974223)));8624;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5215;MULTIPOLYGON (((912313.6973481373 6234198.28503555, 912316.2061297153 6234211.048936736, 912322.275407769 6234209.692303411, 912320.0106045629 6234196.936466318, 912313.6973481373 6234198.28503555)));8626;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5216;MULTIPOLYGON (((911730.1651464943 6233708.711050362, 911732.1815126253 6233701.880869342, 911730.3475887014 6233700.708039933, 911724.893443948 6233708.092298648, 911730.1651464943 6233708.711050362)));8627;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5217;MULTIPOLYGON (((911505.7747409409 6233565.497192339, 911501.5728225604 6233569.47455459, 911506.5986450119 6233575.090660885, 911510.7265520985 6233570.888391646, 911505.7747409409 6233565.497192339)));8628;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5218;MULTIPOLYGON (((911536.3028093843 6233936.363427488, 911535.4427697975 6233940.22836275, 911542.9474865502 6233942.255357687, 911543.8148512598 6233938.1681923065, 911536.3028093843 6233936.363427488)));8629;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5219;MULTIPOLYGON (((911279.0583753947 6234373.616724416, 911276.1564425243 6234372.742592642, 911274.7282497467 6234379.036034134, 911276.7429713183 6234379.658502167, 911277.9289805125 6234378.251461736, 911279.0583753947 6234373.616724416)));8630;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5220;MULTIPOLYGON (((912311.3536743855 6234992.989535313, 912309.31623277 6234988.13902417, 912301.1377179758 6234991.761844932, 912304.853810088 6235000.004932979, 912312.866018201 6234996.487853916, 912311.3536743855 6234992.989535313)));8631;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5221;MULTIPOLYGON (((911429.1013986372 6234531.6156808855, 911432.4171481429 6234532.281038719, 911433.8271778962 6234526.543215096, 911430.7590388865 6234525.774774178, 911429.1013986372 6234531.6156808855)));8632;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5222;MULTIPOLYGON (((911588.0315173625 6233517.816652425, 911553.1838060565 6233468.391969905, 911544.2617162382 6233474.772264081, 911580.1037314126 6233523.673470169, 911588.0315173625 6233517.816652425)));8634;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5223;MULTIPOLYGON (((911106.097164196 6234281.053079909, 911114.1671911388 6234283.209399092, 911114.9419687812 6234279.452859698, 911117.6959342421 6234279.877109686, 911118.8763706386 6234273.686723381, 911108.3703431526 6234271.339076291, 911106.097164196 6234281.053079909)));8636;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5224;MULTIPOLYGON (((911437.142930011 6233691.492731383, 911441.7136591044 6233696.092673096, 911447.6855616751 6233690.282540341, 911444.3721914613 6233687.058828808, 911441.7595355326 6233689.753714299, 911440.5058348763 6233688.266364361, 911437.142930011 6233691.492731383)));8637;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5225;MULTIPOLYGON (((911814.9526536614 6233411.501863159, 911818.0909246802 6233410.159291597, 911816.8475380491 6233405.891285518, 911812.7926206928 6233407.871046025, 911814.9526536614 6233411.501863159)));8638;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5226;MULTIPOLYGON (((911935.1328003213 6234181.107659125, 911934.0572705552 6234181.628343111, 911931.9159260757 6234177.441930375, 911929.594886506 6234178.70016212, 911931.8138873208 6234183.000373172, 911934.8338234127 6234182.766334742, 911935.1328003213 6234181.107659125)));8640;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5227;MULTIPOLYGON (((911392.2700590839 6234698.368699111, 911395.9301146343 6234700.936378703, 911403.8701460033 6234692.187719308, 911401.2818313107 6234689.21037885, 911392.2700590839 6234698.368699111)));8641;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5228;MULTIPOLYGON (((911518.3996984791 6233622.198631466, 911520.4374132899 6233624.601711664, 911528.4235832597 6233616.966971161, 911526.3081989093 6233614.450093603, 911518.3996984791 6233622.198631466)));8642;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5229;MULTIPOLYGON (((911469.6051889659 6234399.244171181, 911480.9614951612 6234402.95525107, 911483.7276007843 6234395.593556213, 911473.9793836704 6234392.49161046, 911472.9970389488 6234395.128916759, 911471.222639508 6234394.625536802, 911469.6051889659 6234399.244171181)));8643;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5230;MULTIPOLYGON (((911479.609654542 6233709.798978984, 911473.6161262933 6233706.375755959, 911471.5992082086 6233710.758791424, 911476.0255374423 6233714.797821636, 911479.609654542 6233709.798978984)));8644;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5231;MULTIPOLYGON (((911874.1655035631 6234215.358751691, 911875.4073332503 6234214.732309127, 911868.8982272209 6234202.28156662, 911866.9574902686 6234201.883825503, 911860.2494050546 6234205.333296432, 911867.3724395907 6234218.916646763, 911874.1655035631 6234215.358751691)));8645;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5232;MULTIPOLYGON (((912659.1777519494 6235536.207547944, 912664.0828357307 6235542.932925081, 912672.2642418612 6235536.752274962, 912667.7472853193 6235530.595925921, 912659.1777519494 6235536.207547944)));8646;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5233;MULTIPOLYGON (((911783.29990696 6234514.366955906, 911783.0969570453 6234515.583856537, 911797.7605989428 6234517.736053169, 911798.9263183046 6234509.5430500815, 911784.2626578622 6234507.390850691, 911783.29990696 6234514.366955906)));8647;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5234;MULTIPOLYGON (((911730.3450634563 6234481.029617893, 911735.5274809235 6234481.867920117, 911735.7304224452 6234480.651017686, 911732.651300676 6234480.215777344, 911733.6726224866 6234471.461822157, 911731.4880040756 6234471.056078332, 911730.3450634563 6234481.029617893)));8648;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5235;MULTIPOLYGON (((912251.0410112024 6234364.847973223, 912252.3358235981 6234370.007640345, 912264.4814021643 6234367.07203273, 912263.0349772692 6234361.573642191, 912251.0410112024 6234364.847973223)));8649;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5236;MULTIPOLYGON (((911678.6043384392 6234479.991143075, 911681.7647819013 6234480.429038286, 911682.5838337356 6234475.339191613, 911679.3384059209 6234475.009730296, 911678.6043384392 6234479.991143075)));8651;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5237;MULTIPOLYGON (((911228.0679843758 6233575.04481288, 911230.3333416914 6233573.005834292, 911232.6928439784 6233575.530640233, 911233.8643608483 6233574.568047246, 911230.1916843457 6233569.886559319, 911226.4221791344 6233573.099664122, 911228.0679843758 6233575.04481288)));8652;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5238;MULTIPOLYGON (((912002.6460156527 6234039.8414091235, 912006.4065157279 6234044.303778052, 912018.9646889744 6234033.817230632, 912015.5661746525 6234028.254441487, 912002.6460156527 6234039.8414091235)));8653;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5239;MULTIPOLYGON (((912349.4227141384 6234250.412618812, 912363.3539686176 6234247.647473685, 912361.9296421984 6234241.4823665405, 912348.3163134259 6234244.480501611, 912349.4227141384 6234250.412618812)));8654;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5240;MULTIPOLYGON (((911639.8873962515 6235108.753071245, 911640.5268990635 6235096.760738309, 911627.5281298689 6235095.998564952, 911627.0717742871 6235102.435170378, 911630.4831697104 6235102.658849938, 911630.2187329803 6235108.211898533, 911639.8873962515 6235108.753071245)));8655;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5241;MULTIPOLYGON (((912239.3125791897 6234227.083473915, 912237.2265348902 6234221.230235838, 912226.7921343899 6234224.111224935, 912228.8005373986 6234229.8506567925, 912239.3125791897 6234227.083473915)));8656;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5242;MULTIPOLYGON (((912272.2670956389 6234178.338864819, 912278.4990387129 6234176.987566289, 912275.0391507013 6234166.394720038, 912268.8494836614 6234168.43708565, 912272.2670956389 6234178.338864819)));8657;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5243;MULTIPOLYGON (((911459.4402611741 6233817.923872559, 911462.5298626471 6233815.578412173, 911460.3880794401 6233811.392145934, 911457.2391025852 6233813.068235043, 911459.4402611741 6233817.923872559)));8658;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5244;MULTIPOLYGON (((911006.4473433151 6234447.18947716, 911016.3181492252 6234451.518326346, 911018.6963454741 6234446.034708013, 911017.3394797143 6234445.211469318, 911018.6943766888 6234441.140283251, 911010.4983989337 6234437.867587112, 911006.4473433151 6234447.18947716)));8659;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5245;MULTIPOLYGON (((911256.1509813474 6234827.371184538, 911263.6547227944 6234829.3978411965, 911263.4894483773 6234822.050873392, 911255.6869164337 6234821.682915845, 911256.1509813474 6234827.371184538)));8660;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5246;MULTIPOLYGON (((912337.1206301061 6235771.822719908, 912336.46976017 6235769.354018045, 912331.1336503917 6235770.73482098, 912332.763826117 6235773.12467697, 912337.1206301061 6235771.822719908)));8661;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5247;MULTIPOLYGON (((911807.716262729 6235674.2453036485, 911835.8504042287 6235630.679576748, 911819.5293630989 6235612.232227486, 911794.2869384428 6235634.758783432, 911800.4013865903 6235641.857069908, 911781.8723737402 6235658.264757018, 911807.716262729 6235674.2453036485)));8662;Boundary1;electronics;electronics,retail;1;0.0;0
buildings_lambert93.5248;MULTIPOLYGON (((912121.4752232843 6234104.945576846, 912126.8640286233 6234102.008968546, 912125.7878976872 6234100.082401344, 912120.3990913124 6234103.019010592, 912121.4752232843 6234104.945576846)));8663;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5249;MULTIPOLYGON (((911202.5220993606 6234205.691426806, 911201.5215705789 6234208.884355919, 911206.2017123029 6234210.150646162, 911207.3868160688 6234206.296374079, 911202.5220993606 6234205.691426806)));8664;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5250;MULTIPOLYGON (((912245.2281139072 6234163.874257339, 912248.2464967525 6234173.540354362, 912253.1699300787 6234172.368253943, 912249.9925809951 6234162.585663519, 912245.2281139072 6234163.874257339)));8665;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5251;MULTIPOLYGON (((911744.4820896368 6233620.193890992, 911746.0896365404 6233618.355873636, 911748.5485733717 6233620.327971473, 911751.1870347653 6233616.855398951, 911746.2691583476 6233612.911202068, 911742.0231515568 6233618.2217947105, 911744.4820896368 6233620.193890992)));8666;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5252;MULTIPOLYGON (((911534.0365248969 6233631.9462962, 911537.6471580162 6233628.6168993935, 911533.634771488 6233624.368986992, 911530.1091278393 6233627.589949177, 911534.0365248969 6233631.9462962)));8667;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5253;MULTIPOLYGON (((911813.9979580832 6234055.084726446, 911813.3817341255 6234058.9576686965, 911815.7291380995 6234059.36880639, 911817.3952472063 6234055.752967566, 911813.9979580832 6234055.084726446)));8668;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5254;MULTIPOLYGON (((912207.5267142856 6234058.1772333775, 912200.4887774298 6234059.279498236, 912203.4259619969 6234068.942894183, 912205.2229759614 6234071.227006955, 912210.6485689185 6234067.179316903, 912207.5267142856 6234058.1772333775)));8669;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5255;MULTIPOLYGON (((912207.9178824504 6234290.229247198, 912211.2248122909 6234301.017216812, 912229.6799632929 6234296.843987826, 912228.643767555 6234291.247925961, 912216.6864144568 6234293.411173853, 912215.3731934021 6234288.807085707, 912207.9178824504 6234290.229247198)));8671;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5256;MULTIPOLYGON (((911579.4401214276 6234023.213926651, 911583.6470323685 6234024.019954693, 911584.7868988074 6234016.604691403, 911587.4559676744 6234017.13757949, 911588.5519048271 6234011.055702539, 911581.6685916777 6234009.9390154155, 911579.4401214276 6234023.213926651)));8672;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5257;MULTIPOLYGON (((912087.5426297131 6234358.333340041, 912093.8757598309 6234363.770619734, 912097.9442909732 6234358.899377204, 912091.862460442 6234353.247921354, 912087.5426297131 6234358.333340041)));8673;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5258;MULTIPOLYGON (((911952.1307784709 6234430.726365308, 911949.1042527711 6234433.62983817, 911952.649925065 6234437.195190677, 911959.678812148 6234431.420461447, 911956.0738274623 6234427.185730889, 911952.1307784709 6234430.726365308)));8674;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5259;MULTIPOLYGON (((911401.031740176 6233547.876891428, 911405.9170426648 6233544.656120811, 911403.7614803347 6233541.626274706, 911398.9345712849 6233544.804474684, 911401.031740176 6233547.876891428)));8675;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5260;MULTIPOLYGON (((912470.9722798904 6234671.013294783, 912475.8324527624 6234669.2831067825, 912466.0252201878 6234640.927071884, 912459.2726849725 6234643.262069828, 912462.3717948329 6234652.930924472, 912464.511763175 6234652.223080913, 912470.9722798904 6234671.013294783)));8676;Boundary7;scuba_diving;scuba_diving,yes;1;0.0;0
buildings_lambert93.5261;MULTIPOLYGON (((912273.1978653364 6234280.707097767, 912269.6716639779 6234281.480421967, 912271.2513629219 6234287.873112997, 912274.707259449 6234286.763756701, 912273.1978653364 6234280.707097767)));8677;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5262;MULTIPOLYGON (((911064.6652399073 6234124.851049063, 911074.121626019 6234126.94164513, 911076.8817658013 6234114.79643939, 911067.2736722098 6234112.367145971, 911064.6652399073 6234124.851049063)));8678;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5263;MULTIPOLYGON (((912289.4610841406 6234510.28018402, 912303.7454292323 6234501.74232774, 912305.1824579613 6234497.674102304, 912302.483260382 6234493.135410407, 912284.4692675782 6234501.216257404, 912289.4610841406 6234510.28018402)));8679;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5264;MULTIPOLYGON (((912162.2297857818 6234766.255995631, 912154.2210590405 6234769.662154438, 912161.7168545149 6234786.706447986, 912179.1460134019 6234779.050923858, 912175.0267129805 6234770.683345724, 912166.3527773834 6234774.512451244, 912162.2297857818 6234766.255995631)));8682;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5265;MULTIPOLYGON (((911117.2909754728 6234859.1778372275, 911117.5468145413 6234861.299717855, 911120.8139871322 6234860.962204236, 911120.1012758302 6234852.929835975, 911117.1557019667 6234853.38915959, 911117.2909754728 6234859.1778372275)));8683;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5266;MULTIPOLYGON (((911758.4327685214 6234922.794015672, 911697.8096709519 6234932.029697078, 911704.9757718457 6234981.320813875, 911716.3441512266 6234979.693431083, 911710.999877685 6234941.808388357, 911760.1767796208 6234934.086321485, 911758.4327685214 6234922.794015672)));8684;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5267;MULTIPOLYGON (((912332.3286685351 6234112.470341189, 912331.2604415143 6234112.768728953, 912332.780853402 6234118.492064114, 912334.5778076747 6234120.776212333, 912345.5633186598 6234118.469795175, 912345.9496127232 6234109.249938826, 912332.3286685351 6234112.470341189)));8685;Boundary5;yes;yes;1;0.0;0
